price,is_weekend_holiday,hour,day_of_week,month,is_dst
64.0,False,19,0,2,False
65.01,False,20,0,2,False
64.99,False,21,0,2,False
62.28,False,22,0,2,False
60.05,False,0,1,2,False
48.4,False,1,1,2,False
44.32,False,2,1,2,False
42.79,False,3,1,2,False
41.71,False,4,1,2,False
41.71,False,5,1,2,False
43.99,False,6,1,2,False
56.81,False,7,1,2,False
60.69,False,8,1,2,False
60.45,False,9,1,2,False
60.05,False,10,1,2,False
52.8,False,11,1,2,False
49.62,False,12,1,2,False
49.3,False,13,1,2,False
45.56,False,14,1,2,False
43.99,False,15,1,2,False
45.36,False,16,1,2,False
49.85,False,17,1,2,False
54.38,False,18,1,2,False
60.61,False,19,1,2,False
61.92,False,20,1,2,False
61.48,False,21,1,2,False
58.19,False,22,1,2,False
41.85,False,0,2,2,False
40.99,False,1,2,2,False
38.85,False,2,2,2,False
37.14,False,3,2,2,False
37.0,False,4,2,2,False
37.17,False,5,2,2,False
42.82,False,6,2,2,False
49.47,False,7,2,2,False
58.8,False,8,2,2,False
57.19,False,9,2,2,False
56.96,False,10,2,2,False
50.81,False,11,2,2,False
48.41,False,12,2,2,False
47.48,False,13,2,2,False
45.99,False,14,2,2,False
45.0,False,15,2,2,False
45.99,False,16,2,2,False
45.75,False,17,2,2,False
52.08,False,18,2,2,False
60.54,False,19,2,2,False
61.87,False,20,2,2,False
61.11,False,21,2,2,False
57.19,False,22,2,2,False
43.22,False,0,3,2,False
43.22,False,1,3,2,False
42.84,False,2,3,2,False
42.59,False,3,3,2,False
42.72,False,4,3,2,False
42.72,False,5,3,2,False
43.98,False,6,3,2,False
53.99,False,7,3,2,False
58.3,False,8,3,2,False
59.68,False,9,3,2,False
59.83,False,10,3,2,False
59.68,False,11,3,2,False
59.01,False,12,3,2,False
59.94,False,13,3,2,False
59.68,False,14,3,2,False
59.94,False,15,3,2,False
60.18,False,16,3,2,False
60.53,False,17,3,2,False
61.28,False,18,3,2,False
63.7,False,19,3,2,False
65.03,False,20,3,2,False
64.63,False,21,3,2,False
61.9,False,22,3,2,False
60.69,False,0,4,2,False
60.0,False,1,4,2,False
56.91,False,2,4,2,False
52.8,False,3,4,2,False
51.14,False,4,4,2,False
54.87,False,5,4,2,False
60.38,False,6,4,2,False
61.4,False,7,4,2,False
62.19,False,8,4,2,False
62.28,False,9,4,2,False
62.09,False,10,4,2,False
61.39,False,11,4,2,False
60.75,False,12,4,2,False
60.69,False,13,4,2,False
60.21,False,14,4,2,False
60.08,False,15,4,2,False
60.01,False,16,4,2,False
60.05,False,17,4,2,False
60.69,False,18,4,2,False
62.55,False,19,4,2,False
62.61,False,20,4,2,False
62.59,False,21,4,2,False
61.65,False,22,4,2,False
61.57,True,0,5,2,False
60.69,True,1,5,2,False
58.01,True,2,5,2,False
51.13,True,3,5,2,False
46.96,True,4,5,2,False
44.34,True,5,5,2,False
43.84,True,6,5,2,False
44.43,True,7,5,2,False
44.43,True,8,5,2,False
50.0,True,9,5,2,False
59.01,True,10,5,2,False
50.26,True,11,5,2,False
46.95,True,12,5,2,False
46.96,True,13,5,2,False
45.0,True,14,5,2,False
44.14,True,15,5,2,False
43.07,True,16,5,2,False
44.99,True,17,5,2,False
49.77,True,18,5,2,False
57.01,True,19,5,2,False
60.38,True,20,5,2,False
60.05,True,21,5,2,False
55.01,True,22,5,2,False
55.09,True,0,6,2,False
47.42,True,1,6,2,False
44.43,True,2,6,2,False
43.31,True,3,6,2,False
42.99,True,4,6,2,False
43.14,True,5,6,2,False
43.31,True,6,6,2,False
44.09,True,7,6,2,False
44.09,True,8,6,2,False
47.42,True,9,6,2,False
51.23,True,10,6,2,False
55.01,True,11,6,2,False
51.5,True,12,6,2,False
56.01,True,13,6,2,False
52.15,True,14,6,2,False
47.42,True,15,6,2,False
45.01,True,16,6,2,False
47.42,True,17,6,2,False
56.01,True,18,6,2,False
61.11,True,19,6,2,False
61.96,True,20,6,2,False
62.19,True,21,6,2,False
61.89,True,22,6,2,False
58.58,False,0,0,2,False
49.06,False,1,0,2,False
45.59,False,2,0,2,False
45.4,False,3,0,2,False
45.4,False,4,0,2,False
45.59,False,5,0,2,False
53.0,False,6,0,2,False
59.89,False,7,0,2,False
61.28,False,8,0,2,False
61.63,False,9,0,2,False
61.28,False,10,0,2,False
60.84,False,11,0,2,False
60.39,False,12,0,2,False
60.69,False,13,0,2,False
60.05,False,14,0,2,False
59.08,False,15,0,2,False
57.0,False,16,0,2,False
59.92,False,17,0,2,False
62.28,False,18,0,2,False
62.04,False,19,0,2,False
60.88,False,20,0,2,False
60.38,False,21,0,2,False
56.54,False,22,0,2,False
50.68,False,0,1,2,False
46.95,False,1,1,2,False
45.19,False,2,1,2,False
43.14,False,3,1,2,False
43.13,False,4,1,2,False
42.41,False,5,1,2,False
47.19,False,6,1,2,False
60.05,False,7,1,2,False
61.92,False,8,1,2,False
61.85,False,9,1,2,False
59.89,False,10,1,2,False
56.1,False,11,1,2,False
53.38,False,12,1,2,False
51.67,False,13,1,2,False
50.7,False,14,1,2,False
49.87,False,15,1,2,False
50.25,False,16,1,2,False
53.51,False,17,1,2,False
60.05,False,18,1,2,False
59.62,False,19,1,2,False
59.89,False,20,1,2,False
57.65,False,21,1,2,False
50.0,False,22,1,2,False
42.4,False,0,2,2,False
41.79,False,1,2,2,False
41.29,False,2,2,2,False
41.29,False,3,2,2,False
41.79,False,4,2,2,False
41.79,False,5,2,2,False
45.65,False,6,2,2,False
59.13,False,7,2,2,False
60.69,False,8,2,2,False
60.49,False,9,2,2,False
55.51,False,10,2,2,False
49.71,False,11,2,2,False
47.65,False,12,2,2,False
46.06,False,13,2,2,False
45.4,False,14,2,2,False
45.19,False,15,2,2,False
47.41,False,16,2,2,False
55.43,False,17,2,2,False
58.93,False,18,2,2,False
60.36,False,19,2,2,False
60.29,False,20,2,2,False
60.03,False,21,2,2,False
55.01,False,22,2,2,False
46.01,False,0,3,2,False
43.69,False,1,3,2,False
42.87,False,2,3,2,False
42.8,False,3,3,2,False
42.7,False,4,3,2,False
42.85,False,5,3,2,False
49.93,False,6,3,2,False
59.19,False,7,3,2,False
60.97,False,8,3,2,False
60.07,False,9,3,2,False
58.69,False,10,3,2,False
58.69,False,11,3,2,False
56.3,False,12,3,2,False
53.9,False,13,3,2,False
51.2,False,14,3,2,False
57.65,False,15,3,2,False
53.9,False,16,3,2,False
56.34,False,17,3,2,False
59.98,False,18,3,2,False
61.61,False,19,3,2,False
61.54,False,20,3,2,False
61.48,False,21,3,2,False
59.19,False,22,3,2,False
49.8,False,0,4,2,False
47.11,False,1,4,2,False
45.94,False,2,4,2,False
44.79,False,3,4,2,False
44.79,False,4,4,2,False
45.94,False,5,4,2,False
52.25,False,6,4,2,False
61.62,False,7,4,2,False
62.44,False,8,4,2,False
61.88,False,9,4,2,False
61.6,False,10,4,2,False
60.96,False,11,4,2,False
61.25,False,12,4,2,False
61.45,False,13,4,2,False
61.12,False,14,4,2,False
60.96,False,15,4,2,False
61.03,False,16,4,2,False
60.74,False,17,4,2,False
61.87,False,18,4,2,False
63.79,False,19,4,2,False
63.85,False,20,4,2,False
63.8,False,21,4,2,False
62.01,False,22,4,2,False
61.34,True,0,5,2,False
60.21,True,1,5,2,False
58.1,True,2,5,2,False
55.35,True,3,5,2,False
53.86,True,4,5,2,False
53.58,True,5,5,2,False
55.0,True,6,5,2,False
58.0,True,7,5,2,False
55.01,True,8,5,2,False
60.25,True,9,5,2,False
60.85,True,10,5,2,False
61.48,True,11,5,2,False
61.34,True,12,5,2,False
61.05,True,13,5,2,False
60.85,True,14,5,2,False
59.83,True,15,5,2,False
58.68,True,16,5,2,False
59.01,True,17,5,2,False
60.65,True,18,5,2,False
62.11,True,19,5,2,False
62.94,True,20,5,2,False
62.58,True,21,5,2,False
62.09,True,22,5,2,False
62.28,True,0,6,2,False
60.96,True,1,6,2,False
59.0,True,2,6,2,False
55.01,True,3,6,2,False
54.1,True,4,6,2,False
52.41,True,5,6,2,False
51.26,True,6,6,2,False
55.11,True,7,6,2,False
54.1,True,8,6,2,False
59.95,True,9,6,2,False
60.45,True,10,6,2,False
60.6,True,11,6,2,False
60.21,True,12,6,2,False
60.43,True,13,6,2,False
60.0,True,14,6,2,False
57.01,True,15,6,2,False
51.26,True,16,6,2,False
51.64,True,17,6,2,False
59.08,True,18,6,2,False
62.83,True,19,6,2,False
62.94,True,20,6,2,False
62.94,True,21,6,2,False
61.87,True,22,6,2,False
50.64,False,0,0,2,False
47.0,False,1,0,2,False
46.27,False,2,0,2,False
44.22,False,3,0,2,False
44.61,False,4,0,2,False
46.44,False,5,0,2,False
53.97,False,6,0,2,False
62.44,False,7,0,2,False
64.97,False,8,0,2,False
65.62,False,9,0,2,False
64.28,False,10,0,2,False
63.3,False,11,0,2,False
61.87,False,12,0,2,False
61.97,False,13,0,2,False
61.05,False,14,0,2,False
60.61,False,15,0,2,False
60.05,False,16,0,2,False
62.1,False,17,0,2,False
64.13,False,18,0,2,False
66.15,False,19,0,2,False
70.76,False,20,0,2,False
64.63,False,21,0,2,False
63.03,False,22,0,2,False
57.95,False,0,1,2,False
54.4,False,1,1,2,False
49.79,False,2,1,2,False
49.55,False,3,1,2,False
49.44,False,4,1,2,False
49.9,False,5,1,2,False
55.15,False,6,1,2,False
65.02,False,7,1,2,False
66.15,False,8,1,2,False
70.0,False,9,1,2,False
70.82,False,10,1,2,False
70.03,False,11,1,2,False
71.01,False,12,1,2,False
71.04,False,13,1,2,False
70.82,False,14,1,2,False
65.84,False,15,1,2,False
69.68,False,16,1,2,False
67.49,False,17,1,2,False
66.0,False,18,1,2,False
71.88,False,19,1,2,False
74.15,False,20,1,2,False
72.0,False,21,1,2,False
67.08,False,22,1,2,False
61.05,False,0,2,2,False
59.18,False,1,2,2,False
51.5,False,2,2,2,False
49.44,False,3,2,2,False
47.51,False,4,2,2,False
48.0,False,5,2,2,False
49.79,False,6,2,2,False
61.01,False,7,2,2,False
62.01,False,8,2,2,False
62.48,False,9,2,2,False
62.09,False,10,2,2,False
61.28,False,11,2,2,False
61.68,False,12,2,2,False
61.48,False,13,2,2,False
60.05,False,14,2,2,False
58.93,False,15,2,2,False
58.19,False,16,2,2,False
55.25,False,17,2,2,False
55.25,False,18,2,2,False
60.57,False,19,2,2,False
62.88,False,20,2,2,False
62.28,False,21,2,2,False
59.59,False,22,2,2,False
50.01,False,0,3,3,False
45.02,False,1,3,3,False
44.51,False,2,3,3,False
44.51,False,3,3,3,False
44.27,False,4,3,3,False
44.51,False,5,3,3,False
45.01,False,6,3,3,False
56.01,False,7,3,3,False
60.84,False,8,3,3,False
63.83,False,9,3,3,False
63.53,False,10,3,3,False
61.48,False,11,3,3,False
59.01,False,12,3,3,False
56.01,False,13,3,3,False
53.53,False,14,3,3,False
49.73,False,15,3,3,False
45.01,False,16,3,3,False
44.52,False,17,3,3,False
44.62,False,18,3,3,False
53.04,False,19,3,3,False
56.51,False,20,3,3,False
56.01,False,21,3,3,False
52.26,False,22,3,3,False
37.45,False,0,4,3,False
40.68,False,1,4,3,False
40.91,False,2,4,3,False
40.91,False,3,4,3,False
40.91,False,4,4,3,False
42.82,False,5,4,3,False
51.09,False,6,4,3,False
57.57,False,7,4,3,False
62.09,False,8,4,3,False
65.0,False,9,4,3,False
65.0,False,10,4,3,False
64.13,False,11,4,3,False
63.53,False,12,4,3,False
61.68,False,13,4,3,False
58.07,False,14,4,3,False
55.19,False,15,4,3,False
50.25,False,16,4,3,False
46.0,False,17,4,3,False
44.62,False,18,4,3,False
47.73,False,19,4,3,False
52.19,False,20,4,3,False
52.19,False,21,4,3,False
46.95,False,22,4,3,False
42.0,True,0,5,3,False
38.85,True,1,5,3,False
38.2,True,2,5,3,False
36.68,True,3,5,3,False
36.23,True,4,5,3,False
36.36,True,5,5,3,False
36.61,True,6,5,3,False
38.0,True,7,5,3,False
38.0,True,8,5,3,False
45.19,True,9,5,3,False
48.39,True,10,5,3,False
46.46,True,11,5,3,False
44.45,True,12,5,3,False
43.29,True,13,5,3,False
40.89,True,14,5,3,False
40.37,True,15,5,3,False
41.7,True,16,5,3,False
44.92,True,17,5,3,False
52.52,True,18,5,3,False
63.14,True,19,5,3,False
56.56,True,20,5,3,False
57.45,True,21,5,3,False
52.0,True,22,5,3,False
50.0,True,0,6,3,False
45.94,True,1,6,3,False
42.0,True,2,6,3,False
38.85,True,3,6,3,False
38.6,True,4,6,3,False
38.6,True,5,6,3,False
39.1,True,6,6,3,False
39.81,True,7,6,3,False
40.0,True,8,6,3,False
46.0,True,9,6,3,False
49.0,True,10,6,3,False
50.0,True,11,6,3,False
50.45,True,12,6,3,False
49.29,True,13,6,3,False
46.46,True,14,6,3,False
40.16,True,15,6,3,False
38.85,True,16,6,3,False
40.6,True,17,6,3,False
45.84,True,18,6,3,False
53.21,True,19,6,3,False
52.14,True,20,6,3,False
46.02,True,21,6,3,False
45.94,True,22,6,3,False
39.1,False,0,0,3,False
38.37,False,1,0,3,False
36.19,False,2,0,3,False
34.39,False,3,0,3,False
33.0,False,4,0,3,False
38.2,False,5,0,3,False
40.22,False,6,0,3,False
50.69,False,7,0,3,False
50.69,False,8,0,3,False
51.04,False,9,0,3,False
52.39,False,10,0,3,False
54.54,False,11,0,3,False
54.89,False,12,0,3,False
53.69,False,13,0,3,False
52.39,False,14,0,3,False
51.94,False,15,0,3,False
50.79,False,16,0,3,False
51.19,False,17,0,3,False
51.04,False,18,0,3,False
52.39,False,19,0,3,False
55.24,False,20,0,3,False
54.96,False,21,0,3,False
52.01,False,22,0,3,False
40.25,False,0,1,3,False
38.1,False,1,1,3,False
37.39,False,2,1,3,False
36.61,False,3,1,3,False
36.91,False,4,1,3,False
38.76,False,5,1,3,False
39.96,False,6,1,3,False
52.39,False,7,1,3,False
52.89,False,8,1,3,False
54.54,False,9,1,3,False
55.94,False,10,1,3,False
55.03,False,11,1,3,False
52.39,False,12,1,3,False
50.07,False,13,1,3,False
48.98,False,14,1,3,False
48.76,False,15,1,3,False
49.42,False,16,1,3,False
53.99,False,17,1,3,False
54.58,False,18,1,3,False
56.56,False,19,1,3,False
59.9,False,20,1,3,False
56.58,False,21,1,3,False
52.39,False,22,1,3,False
41.83,False,0,2,3,False
40.14,False,1,2,3,False
39.46,False,2,2,3,False
40.14,False,3,2,3,False
40.39,False,4,2,3,False
40.39,False,5,2,3,False
46.69,False,6,2,3,False
55.85,False,7,2,3,False
61.79,False,8,2,3,False
60.0,False,9,2,3,False
56.69,False,10,2,3,False
56.51,False,11,2,3,False
51.51,False,12,2,3,False
51.17,False,13,2,3,False
50.75,False,14,2,3,False
50.6,False,15,2,3,False
50.75,False,16,2,3,False
53.7,False,17,2,3,False
55.69,False,18,2,3,False
56.46,False,19,2,3,False
56.94,False,20,2,3,False
55.94,False,21,2,3,False
52.83,False,22,2,3,False
41.84,False,0,3,3,False
40.39,False,1,3,3,False
40.14,False,2,3,3,False
40.0,False,3,3,3,False
40.39,False,4,3,3,False
41.83,False,5,3,3,False
47.24,False,6,3,3,False
51.49,False,7,3,3,False
55.03,False,8,3,3,False
57.8,False,9,3,3,False
53.51,False,10,3,3,False
52.15,False,11,3,3,False
51.0,False,12,3,3,False
50.0,False,13,3,3,False
48.39,False,14,3,3,False
44.28,False,15,3,3,False
43.59,False,16,3,3,False
43.43,False,17,3,3,False
48.21,False,18,3,3,False
56.84,False,19,3,3,False
58.15,False,20,3,3,False
52.65,False,21,3,3,False
50.01,False,22,3,3,False
45.27,False,0,4,3,False
38.12,False,1,4,3,False
37.21,False,2,4,3,False
35.65,False,3,4,3,False
32.26,False,4,4,3,False
33.9,False,5,4,3,False
37.93,False,6,4,3,False
45.67,False,7,4,3,False
48.88,False,8,4,3,False
48.88,False,9,4,3,False
48.01,False,10,4,3,False
46.96,False,11,4,3,False
47.81,False,12,4,3,False
43.69,False,13,4,3,False
40.88,False,14,4,3,False
42.19,False,15,4,3,False
44.46,False,16,4,3,False
46.46,False,17,4,3,False
46.29,False,18,4,3,False
51.88,False,19,4,3,False
48.88,False,20,4,3,False
44.21,False,21,4,3,False
41.08,False,22,4,3,False
32.31,True,0,5,3,False
30.0,True,1,5,3,False
27.3,True,2,5,3,False
26.01,True,3,5,3,False
24.86,True,4,5,3,False
25.81,True,5,5,3,False
25.91,True,6,5,3,False
25.91,True,7,5,3,False
29.61,True,8,5,3,False
36.01,True,9,5,3,False
37.52,True,10,5,3,False
37.39,True,11,5,3,False
36.6,True,12,5,3,False
35.64,True,13,5,3,False
34.01,True,14,5,3,False
32.0,True,15,5,3,False
29.03,True,16,5,3,False
29.89,True,17,5,3,False
32.31,True,18,5,3,False
38.36,True,19,5,3,False
39.7,True,20,5,3,False
36.1,True,21,5,3,False
35.3,True,22,5,3,False
9.2,True,0,6,3,False
8.0,True,1,6,3,False
5.48,True,2,6,3,False
5.0,True,3,6,3,False
4.0,True,4,6,3,False
3.98,True,5,6,3,False
3.0,True,6,6,3,False
3.0,True,7,6,3,False
4.0,True,8,6,3,False
5.48,True,9,6,3,False
7.99,True,10,6,3,False
8.0,True,11,6,3,False
6.7,True,12,6,3,False
7.99,True,13,6,3,False
5.48,True,14,6,3,False
5.09,True,15,6,3,False
5.0,True,16,6,3,False
5.0,True,17,6,3,False
4.0,True,18,6,3,False
9.0,True,19,6,3,False
20.22,True,20,6,3,False
20.36,True,21,6,3,False
19.4,True,22,6,3,False
23.8,False,0,0,3,False
12.0,False,1,0,3,False
8.0,False,2,0,3,False
6.7,False,3,0,3,False
8.0,False,4,0,3,False
12.0,False,5,0,3,False
27.24,False,6,0,3,False
40.35,False,7,0,3,False
38.93,False,8,0,3,False
48.05,False,9,0,3,False
46.02,False,10,0,3,False
44.41,False,11,0,3,False
45.0,False,12,0,3,False
41.5,False,13,0,3,False
38.38,False,14,0,3,False
37.24,False,15,0,3,False
37.61,False,16,0,3,False
42.23,False,17,0,3,False
50.24,False,18,0,3,False
62.0,False,19,0,3,False
70.0,False,20,0,3,False
66.64,False,21,0,3,False
56.13,False,22,0,3,False
44.44,False,0,1,3,False
39.63,False,1,1,3,False
34.21,False,2,1,3,False
33.71,False,3,1,3,False
33.61,False,4,1,3,False
34.01,False,5,1,3,False
41.06,False,6,1,3,False
50.19,False,7,1,3,False
47.22,False,8,1,3,False
54.99,False,9,1,3,False
57.9,False,10,1,3,False
55.0,False,11,1,3,False
52.56,False,12,1,3,False
50.32,False,13,1,3,False
48.47,False,14,1,3,False
44.67,False,15,1,3,False
46.48,False,16,1,3,False
48.56,False,17,1,3,False
50.19,False,18,1,3,False
52.99,False,19,1,3,False
62.0,False,20,1,3,False
53.99,False,21,1,3,False
45.25,False,22,1,3,False
40.23,False,0,2,3,False
39.56,False,1,2,3,False
37.02,False,2,2,3,False
35.56,False,3,2,3,False
34.01,False,4,2,3,False
36.13,False,5,2,3,False
37.91,False,6,2,3,False
37.02,False,7,2,3,False
33.33,False,8,2,3,False
44.02,False,9,2,3,False
44.44,False,10,2,3,False
44.44,False,11,2,3,False
44.02,False,12,2,3,False
39.69,False,13,2,3,False
36.72,False,14,2,3,False
31.31,False,15,2,3,False
24.7,False,16,2,3,False
20.1,False,17,2,3,False
15.0,False,18,2,3,False
37.61,False,19,2,3,False
48.21,False,20,2,3,False
41.11,False,21,2,3,False
36.72,False,22,2,3,False
25.36,False,0,3,3,False
12.4,False,1,3,3,False
5.48,False,2,3,3,False
5.48,False,3,3,3,False
5.48,False,4,3,3,False
8.55,False,5,3,3,False
29.31,False,6,3,3,False
31.31,False,7,3,3,False
38.83,False,8,3,3,False
44.44,False,9,3,3,False
44.51,False,10,3,3,False
44.44,False,11,3,3,False
41.76,False,12,3,3,False
39.7,False,13,3,3,False
35.17,False,14,3,3,False
34.01,False,15,3,3,False
33.61,False,16,3,3,False
36.05,False,17,3,3,False
44.51,False,18,3,3,False
53.69,False,19,3,3,False
54.01,False,20,3,3,False
47.75,False,21,3,3,False
40.04,False,22,3,3,False
45.42,False,0,4,3,False
37.17,False,1,4,3,False
34.0,False,2,4,3,False
30.55,False,3,4,3,False
29.97,False,4,4,3,False
35.55,False,5,4,3,False
44.46,False,6,4,3,False
45.44,False,7,4,3,False
50.44,False,8,4,3,False
53.6,False,9,4,3,False
52.8,False,10,4,3,False
51.17,False,11,4,3,False
50.54,False,12,4,3,False
50.18,False,13,4,3,False
46.5,False,14,4,3,False
44.3,False,15,4,3,False
41.91,False,16,4,3,False
42.89,False,17,4,3,False
45.44,False,18,4,3,False
50.44,False,19,4,3,False
50.13,False,20,4,3,False
50.17,False,21,4,3,False
49.89,False,22,4,3,False
41.71,True,0,5,3,False
36.27,True,1,5,3,False
35.0,True,2,5,3,False
35.55,True,3,5,3,False
36.37,True,4,5,3,False
36.96,True,5,5,3,False
37.89,True,6,5,3,False
37.87,True,7,5,3,False
40.8,True,8,5,3,False
49.0,True,9,5,3,False
50.44,True,10,5,3,False
50.44,True,11,5,3,False
50.72,True,12,5,3,False
50.27,True,13,5,3,False
46.52,True,14,5,3,False
43.09,True,15,5,3,False
41.7,True,16,5,3,False
42.78,True,17,5,3,False
47.13,True,18,5,3,False
52.5,True,19,5,3,False
63.83,True,20,5,3,False
57.4,True,21,5,3,False
57.89,True,22,5,3,False
46.72,True,0,6,3,False
43.97,True,1,6,3,False
40.63,True,2,6,3,False
38.75,True,3,6,3,False
37.1,True,4,6,3,False
37.89,True,5,6,3,False
37.6,True,6,6,3,False
36.29,True,7,6,3,False
36.8,True,8,6,3,False
37.9,True,9,6,3,False
38.95,True,10,6,3,False
40.11,True,11,6,3,False
39.05,True,12,6,3,False
39.05,True,13,6,3,False
37.7,True,14,6,3,False
33.33,True,15,6,3,False
20.1,True,16,6,3,False
28.13,True,17,6,3,False
38.0,True,18,6,3,False
44.44,True,19,6,3,False
49.7,True,20,6,3,False
50.5,True,21,6,3,False
47.48,True,22,6,3,False
43.63,False,0,0,3,False
40.8,False,1,0,3,False
39.91,False,2,0,3,False
37.7,False,3,0,3,False
37.5,False,4,0,3,False
39.81,False,5,0,3,False
40.21,False,6,0,3,False
42.55,False,7,0,3,False
44.44,False,8,0,3,False
45.49,False,9,0,3,False
47.49,False,10,0,3,False
49.55,False,11,0,3,False
46.49,False,12,0,3,False
44.99,False,13,0,3,False
43.63,False,14,0,3,False
41.79,False,15,0,3,False
40.11,False,16,0,3,False
40.11,False,17,0,3,False
42.01,False,18,0,3,False
47.0,False,19,0,3,False
54.02,False,20,0,3,False
50.17,False,21,0,3,False
44.44,False,22,0,3,False
35.0,False,0,1,3,False
34.69,False,1,1,3,False
33.59,False,2,1,3,False
33.02,False,3,1,3,False
31.38,False,4,1,3,False
33.89,False,5,1,3,False
35.0,False,6,1,3,False
36.4,False,7,1,3,False
43.77,False,8,1,3,False
44.01,False,9,1,3,False
39.81,False,10,1,3,False
36.4,False,11,1,3,False
36.1,False,12,1,3,False
36.1,False,13,1,3,False
35.9,False,14,1,3,False
36.1,False,15,1,3,False
36.2,False,16,1,3,False
36.3,False,17,1,3,False
37.74,False,18,1,3,False
47.01,False,19,1,3,False
55.99,False,20,1,3,False
50.25,False,21,1,3,False
46.6,False,22,1,3,False
37.89,False,0,2,3,False
37.89,False,1,2,3,False
34.02,False,2,2,3,False
33.89,False,3,2,3,False
33.89,False,4,2,3,False
34.02,False,5,2,3,False
39.81,False,6,2,3,False
45.89,False,7,2,3,False
49.44,False,8,2,3,False
49.38,False,9,2,3,False
48.5,False,10,2,3,False
47.43,False,11,2,3,False
47.05,False,12,2,3,False
47.05,False,13,2,3,False
45.79,False,14,2,3,False
45.69,False,15,2,3,False
44.51,False,16,2,3,False
45.4,False,17,2,3,False
47.52,False,18,2,3,False
54.11,False,19,2,3,False
63.83,False,20,2,3,False
54.96,False,21,2,3,False
54.22,False,22,2,3,False
51.45,False,0,3,3,False
50.78,False,1,3,3,False
51.05,False,2,3,3,False
48.77,False,3,3,3,False
47.31,False,4,3,3,False
50.0,False,5,3,3,False
51.02,False,6,3,3,False
54.99,False,7,3,3,False
56.01,False,8,3,3,False
59.59,False,9,3,3,False
58.91,False,10,3,3,False
58.56,False,11,3,3,False
56.01,False,12,3,3,False
57.32,False,13,3,3,False
53.36,False,14,3,3,False
52.28,False,15,3,3,False
50.74,False,16,3,3,False
50.27,False,17,3,3,False
51.31,False,18,3,3,False
55.01,False,19,3,3,False
58.01,False,20,3,3,False
57.01,False,21,3,3,False
52.52,False,22,3,3,False
41.94,False,0,4,3,False
41.48,False,1,4,3,False
40.95,False,2,4,3,False
