Valid_From_UTC, Valid_To_UTC, Valid_From_Local, Valid_To_Local, Price_Inc_VAT,Price_Ex_VAT
5/19/24 4:30,5/19/24 5:00,5/19/24 5:30,5/19/24 6:00,13.69,13.04
5/19/24 5:00,5/19/24 5:30,5/19/24 6:00,5/19/24 6:30,13.86,13.2
5/19/24 5:30,5/19/24 6:00,5/19/24 6:30,5/19/24 7:00,13.86,13.2
5/19/24 6:00,5/19/24 6:30,5/19/24 7:00,5/19/24 7:30,14.47,13.78
5/19/24 6:30,5/19/24 7:00,5/19/24 7:30,5/19/24 8:00,14.93,14.22
5/19/24 7:00,5/19/24 7:30,5/19/24 8:00,5/19/24 8:30,16.42,15.64
5/19/24 7:30,5/19/24 8:00,5/19/24 8:30,5/19/24 9:00,16.11,15.34
5/19/24 8:00,5/19/24 8:30,5/19/24 9:00,5/19/24 9:30,15.88,15.12
5/19/24 8:30,5/19/24 9:00,5/19/24 9:30,5/19/24 10:00,14.58,13.89
5/19/24 9:00,5/19/24 9:30,5/19/24 10:00,5/19/24 10:30,14.55,13.86
5/19/24 9:30,5/19/24 10:00,5/19/24 10:30,5/19/24 11:00,14.5,13.81
5/19/24 10:00,5/19/24 10:30,5/19/24 11:00,5/19/24 11:30,12.39,11.8
5/19/24 10:30,5/19/24 11:00,5/19/24 11:30,5/19/24 12:00,12.39,11.8
5/19/24 11:00,5/19/24 11:30,5/19/24 12:00,5/19/24 12:30,12.39,11.8
5/19/24 11:30,5/19/24 12:00,5/19/24 12:30,5/19/24 13:00,12.6,12
5/19/24 12:00,5/19/24 12:30,5/19/24 13:00,5/19/24 13:30,12.39,11.8
5/19/24 12:30,5/19/24 13:00,5/19/24 13:30,5/19/24 14:00,12.18,11.6
5/19/24 13:00,5/19/24 13:30,5/19/24 14:00,5/19/24 14:30,12.18,11.6
5/19/24 13:30,5/19/24 14:00,5/19/24 14:30,5/19/24 15:00,12.39,11.8
5/19/24 14:00,5/19/24 14:30,5/19/24 15:00,5/19/24 15:30,12.56,11.96
5/19/24 14:30,5/19/24 15:00,5/19/24 15:30,5/19/24 16:00,13.44,12.8
5/19/24 15:00,5/19/24 15:30,5/19/24 16:00,5/19/24 16:30,26.25,25
5/19/24 15:30,5/19/24 16:00,5/19/24 16:30,5/19/24 17:00,26.71,25.44
5/19/24 16:00,5/19/24 16:30,5/19/24 17:00,5/19/24 17:30,27.09,25.8
5/19/24 16:30,5/19/24 17:00,5/19/24 17:30,5/19/24 18:00,26.74,25.47
5/19/24 17:00,5/19/24 17:30,5/19/24 18:00,5/19/24 18:30,28.62,27.26
5/19/24 17:30,5/19/24 18:00,5/19/24 18:30,5/19/24 19:00,30.66,29.2
5/19/24 18:00,5/19/24 18:30,5/19/24 19:00,5/19/24 19:30,19.64,18.7
5/19/24 18:30,5/19/24 19:00,5/19/24 19:30,5/19/24 20:00,18.9,18
5/19/24 19:00,5/19/24 19:30,5/19/24 20:00,5/19/24 20:30,21,20
5/19/24 19:30,5/19/24 20:00,5/19/24 20:30,5/19/24 21:00,20.5,19.52
5/19/24 20:00,5/19/24 20:30,5/19/24 21:00,5/19/24 21:30,20.5,19.52
5/19/24 20:30,5/19/24 21:00,5/19/24 21:30,5/19/24 22:00,19.32,18.4
5/19/24 21:00,5/19/24 21:30,5/19/24 22:00,5/19/24 22:30,18.38,17.5
5/19/24 21:30,5/19/24 22:00,5/19/24 22:30,5/19/24 23:00,14.53,13.84
5/19/24 22:00,5/19/24 22:30,5/19/24 23:00,5/19/24 23:30,18.48,17.6
5/19/24 22:30,5/19/24 23:00,5/19/24 23:30,5/20/24 0:00,16.8,16
5/19/24 23:00,5/19/24 23:30,5/20/24 0:00,5/20/24 0:30,15.96,15.2
5/19/24 23:30,5/20/24 0:00,5/20/24 0:30,5/20/24 1:00,15.06,14.34
5/20/24 0:00,5/20/24 0:30,5/20/24 1:00,5/20/24 1:30,14.28,13.6
5/20/24 0:30,5/20/24 1:00,5/20/24 1:30,5/20/24 2:00,14.09,13.42
5/20/24 1:00,5/20/24 1:30,5/20/24 2:00,5/20/24 2:30,14.62,13.92
5/20/24 1:30,5/20/24 2:00,5/20/24 2:30,5/20/24 3:00,13.82,13.16
5/20/24 2:00,5/20/24 2:30,5/20/24 3:00,5/20/24 3:30,14.28,13.6
5/20/24 2:30,5/20/24 3:00,5/20/24 3:30,5/20/24 4:00,13.86,13.2
5/20/24 3:00,5/20/24 3:30,5/20/24 4:00,5/20/24 4:30,15.54,14.8
5/20/24 3:30,5/20/24 4:00,5/20/24 4:30,5/20/24 5:00,15.23,14.5
5/20/24 4:00,5/20/24 4:30,5/20/24 5:00,5/20/24 5:30,14.28,13.6
5/20/24 4:30,5/20/24 5:00,5/20/24 5:30,5/20/24 6:00,15.96,15.2
5/20/24 5:00,5/20/24 5:30,5/20/24 6:00,5/20/24 6:30,17.64,16.8
5/20/24 5:30,5/20/24 6:00,5/20/24 6:30,5/20/24 7:00,19.03,18.12
5/20/24 6:00,5/20/24 6:30,5/20/24 7:00,5/20/24 7:30,18.9,18
5/20/24 6:30,5/20/24 7:00,5/20/24 7:30,5/20/24 8:00,20.79,19.8
5/20/24 7:00,5/20/24 7:30,5/20/24 8:00,5/20/24 8:30,20.66,19.68
5/20/24 7:30,5/20/24 8:00,5/20/24 8:30,5/20/24 9:00,19.59,18.66
5/20/24 8:00,5/20/24 8:30,5/20/24 9:00,5/20/24 9:30,19.97,19.02
5/20/24 8:30,5/20/24 9:00,5/20/24 9:30,5/20/24 10:00,18.65,17.76
5/20/24 9:00,5/20/24 9:30,5/20/24 10:00,5/20/24 10:30,16.86,16.06
5/20/24 9:30,5/20/24 10:00,5/20/24 10:30,5/20/24 11:00,15.75,15
5/20/24 10:00,5/20/24 10:30,5/20/24 11:00,5/20/24 11:30,14.7,14
5/20/24 10:30,5/20/24 11:00,5/20/24 11:30,5/20/24 12:00,13.97,13.3
5/20/24 11:00,5/20/24 11:30,5/20/24 12:00,5/20/24 12:30,13.65,13
5/20/24 11:30,5/20/24 12:00,5/20/24 12:30,5/20/24 13:00,13.27,12.64
5/20/24 12:00,5/20/24 12:30,5/20/24 13:00,5/20/24 13:30,13.4,12.76
5/20/24 12:30,5/20/24 13:00,5/20/24 13:30,5/20/24 14:00,13.27,12.64
5/20/24 13:00,5/20/24 13:30,5/20/24 14:00,5/20/24 14:30,13.27,12.64
5/20/24 13:30,5/20/24 14:00,5/20/24 14:30,5/20/24 15:00,13.27,12.64
5/20/24 14:00,5/20/24 14:30,5/20/24 15:00,5/20/24 15:30,12.81,12.2
5/20/24 14:30,5/20/24 15:00,5/20/24 15:30,5/20/24 16:00,13.52,12.88
5/20/24 15:00,5/20/24 15:30,5/20/24 16:00,5/20/24 16:30,26.46,25.2
5/20/24 15:30,5/20/24 16:00,5/20/24 16:30,5/20/24 17:00,27.09,25.8
5/20/24 16:00,5/20/24 16:30,5/20/24 17:00,5/20/24 17:30,27.7,26.38
5/20/24 16:30,5/20/24 17:00,5/20/24 17:30,5/20/24 18:00,27.3,26
5/20/24 17:00,5/20/24 17:30,5/20/24 18:00,5/20/24 18:30,31.14,29.66
5/20/24 17:30,5/20/24 18:00,5/20/24 18:30,5/20/24 19:00,32.26,30.72
5/20/24 18:00,5/20/24 18:30,5/20/24 19:00,5/20/24 19:30,21.42,20.4
5/20/24 18:30,5/20/24 19:00,5/20/24 19:30,5/20/24 20:00,21.29,20.28
5/20/24 19:00,5/20/24 19:30,5/20/24 20:00,5/20/24 20:30,20.37,19.4
5/20/24 19:30,5/20/24 20:00,5/20/24 20:30,5/20/24 21:00,19.68,18.74
5/20/24 20:00,5/20/24 20:30,5/20/24 21:00,5/20/24 21:30,18.9,18
5/20/24 20:30,5/20/24 21:00,5/20/24 21:30,5/20/24 22:00,17.05,16.24
5/20/24 21:00,5/20/24 21:30,5/20/24 22:00,5/20/24 22:30,15.71,14.96
5/20/24 21:30,5/20/24 22:00,5/20/24 22:30,5/20/24 23:00,14.7,14
5/20/24 22:00,5/20/24 22:30,5/20/24 23:00,5/20/24 23:30,14.76,14.06
5/20/24 22:30,5/20/24 23:00,5/20/24 23:30,5/21/24 0:00,14.76,14.06
5/20/24 23:00,5/20/24 23:30,5/21/24 0:00,5/21/24 0:30,14.34,13.66
5/20/24 23:30,5/21/24 0:00,5/21/24 0:30,5/21/24 1:00,13.86,13.2
5/21/24 0:00,5/21/24 0:30,5/21/24 1:00,5/21/24 1:30,14.22,13.54
5/21/24 0:30,5/21/24 1:00,5/21/24 1:30,5/21/24 2:00,14.09,13.42
5/21/24 1:00,5/21/24 1:30,5/21/24 2:00,5/21/24 2:30,14.19,13.51
5/21/24 1:30,5/21/24 2:00,5/21/24 2:30,5/21/24 3:00,14.07,13.4
5/21/24 2:00,5/21/24 2:30,5/21/24 3:00,5/21/24 3:30,14.07,13.4
5/21/24 2:30,5/21/24 3:00,5/21/24 3:30,5/21/24 4:00,14.07,13.4
5/21/24 3:00,5/21/24 3:30,5/21/24 4:00,5/21/24 4:30,14.39,13.7
5/21/24 3:30,5/21/24 4:00,5/21/24 4:30,5/21/24 5:00,13.86,13.2
5/21/24 4:00,5/21/24 4:30,5/21/24 5:00,5/21/24 5:30,14.57,13.88
5/21/24 4:30,5/21/24 5:00,5/21/24 5:30,5/21/24 6:00,15.88,15.12
5/21/24 5:00,5/21/24 5:30,5/21/24 6:00,5/21/24 6:30,18.06,17.2
5/21/24 5:30,5/21/24 6:00,5/21/24 6:30,5/21/24 7:00,20.16,19.2
5/21/24 6:00,5/21/24 6:30,5/21/24 7:00,5/21/24 7:30,17.64,16.8
5/21/24 6:30,5/21/24 7:00,5/21/24 7:30,5/21/24 8:00,20.22,19.26
5/21/24 7:00,5/21/24 7:30,5/21/24 8:00,5/21/24 8:30,19.03,18.12
5/21/24 7:30,5/21/24 8:00,5/21/24 8:30,5/21/24 9:00,18.65,17.76
5/21/24 8:00,5/21/24 8:30,5/21/24 9:00,5/21/24 9:30,19.22,18.3
5/21/24 8:30,5/21/24 9:00,5/21/24 9:30,5/21/24 10:00,18.27,17.4
5/21/24 9:00,5/21/24 9:30,5/21/24 10:00,5/21/24 10:30,18.25,17.38
5/21/24 9:30,5/21/24 10:00,5/21/24 10:30,5/21/24 11:00,17.47,16.64
5/21/24 10:00,5/21/24 10:30,5/21/24 11:00,5/21/24 11:30,17.18,16.36
5/21/24 10:30,5/21/24 11:00,5/21/24 11:30,5/21/24 12:00,16.76,15.96
5/21/24 11:00,5/21/24 11:30,5/21/24 12:00,5/21/24 12:30,17.28,16.46
5/21/24 11:30,5/21/24 12:00,5/21/24 12:30,5/21/24 13:00,16.59,15.8
5/21/24 12:00,5/21/24 12:30,5/21/24 13:00,5/21/24 13:30,17.22,16.4
5/21/24 12:30,5/21/24 13:00,5/21/24 13:30,5/21/24 14:00,15.75,15
5/21/24 13:00,5/21/24 13:30,5/21/24 14:00,5/21/24 14:30,14.91,14.2
5/21/24 13:30,5/21/24 14:00,5/21/24 14:30,5/21/24 15:00,14.78,14.08
5/21/24 14:00,5/21/24 14:30,5/21/24 15:00,5/21/24 15:30,14.7,14
5/21/24 14:30,5/21/24 15:00,5/21/24 15:30,5/21/24 16:00,14.95,14.24
5/21/24 15:00,5/21/24 15:30,5/21/24 16:00,5/21/24 16:30,27.93,26.6
5/21/24 15:30,5/21/24 16:00,5/21/24 16:30,5/21/24 17:00,29.82,28.4
5/21/24 16:00,5/21/24 16:30,5/21/24 17:00,5/21/24 17:30,32.07,30.54
5/21/24 16:30,5/21/24 17:00,5/21/24 17:30,5/21/24 18:00,33.18,31.6
5/21/24 17:00,5/21/24 17:30,5/21/24 18:00,5/21/24 18:30,32.87,31.3
5/21/24 17:30,5/21/24 18:00,5/21/24 18:30,5/21/24 19:00,32.87,31.3
5/21/24 18:00,5/21/24 18:30,5/21/24 19:00,5/21/24 19:30,19.95,19
5/21/24 18:30,5/21/24 19:00,5/21/24 19:30,5/21/24 20:00,19.53,18.6
5/21/24 19:00,5/21/24 19:30,5/21/24 20:00,5/21/24 20:30,19.74,18.8
5/21/24 19:30,5/21/24 20:00,5/21/24 20:30,5/21/24 21:00,19.32,18.4
5/21/24 20:00,5/21/24 20:30,5/21/24 21:00,5/21/24 21:30,19.74,18.8
5/21/24 20:30,5/21/24 21:00,5/21/24 21:30,5/21/24 22:00,17.58,16.74
5/21/24 21:00,5/21/24 21:30,5/21/24 22:00,5/21/24 22:30,17.64,16.8
5/21/24 21:30,5/21/24 22:00,5/21/24 22:30,5/21/24 23:00,16.45,15.67
5/21/24 22:00,5/21/24 22:30,5/21/24 23:00,5/21/24 23:30,18.06,17.2
5/21/24 22:30,5/21/24 23:00,5/21/24 23:30,5/22/24 0:00,18.82,17.92
5/21/24 23:00,5/21/24 23:30,5/22/24 0:00,5/22/24 0:30,16.74,15.94
5/21/24 23:30,5/22/24 0:00,5/22/24 0:30,5/22/24 1:00,15.9,15.14
5/22/24 0:00,5/22/24 0:30,5/22/24 1:00,5/22/24 1:30,15.18,14.46
5/22/24 0:30,5/22/24 1:00,5/22/24 1:30,5/22/24 2:00,14.34,13.66
5/22/24 1:00,5/22/24 1:30,5/22/24 2:00,5/22/24 2:30,13.97,13.3
5/22/24 1:30,5/22/24 2:00,5/22/24 2:30,5/22/24 3:00,13.23,12.6
5/22/24 2:00,5/22/24 2:30,5/22/24 3:00,5/22/24 3:30,13.23,12.6
5/22/24 2:30,5/22/24 3:00,5/22/24 3:30,5/22/24 4:00,13.23,12.6
5/22/24 3:00,5/22/24 3:30,5/22/24 4:00,5/22/24 4:30,13.23,12.6
5/22/24 3:30,5/22/24 4:00,5/22/24 4:30,5/22/24 5:00,13.23,12.6
5/22/24 4:00,5/22/24 4:30,5/22/24 5:00,5/22/24 5:30,13.23,12.6
5/22/24 4:30,5/22/24 5:00,5/22/24 5:30,5/22/24 6:00,13.61,12.96
5/22/24 5:00,5/22/24 5:30,5/22/24 6:00,5/22/24 6:30,16.8,16
5/22/24 5:30,5/22/24 6:00,5/22/24 6:30,5/22/24 7:00,19.74,18.8
5/22/24 6:00,5/22/24 6:30,5/22/24 7:00,5/22/24 7:30,18.02,17.16
5/22/24 6:30,5/22/24 7:00,5/22/24 7:30,5/22/24 8:00,20.73,19.74
5/22/24 7:00,5/22/24 7:30,5/22/24 8:00,5/22/24 8:30,20.79,19.8
5/22/24 7:30,5/22/24 8:00,5/22/24 8:30,5/22/24 9:00,20.46,19.49
5/22/24 8:00,5/22/24 8:30,5/22/24 9:00,5/22/24 9:30,21,20
5/22/24 8:30,5/22/24 9:00,5/22/24 9:30,5/22/24 10:00,20.16,19.2
5/22/24 9:00,5/22/24 9:30,5/22/24 10:00,5/22/24 10:30,19.49,18.56
5/22/24 9:30,5/22/24 10:00,5/22/24 10:30,5/22/24 11:00,18.17,17.3
5/22/24 10:00,5/22/24 10:30,5/22/24 11:00,5/22/24 11:30,16.8,16
5/22/24 10:30,5/22/24 11:00,5/22/24 11:30,5/22/24 12:00,16.8,16
5/22/24 11:00,5/22/24 11:30,5/22/24 12:00,5/22/24 12:30,16.51,15.72
5/22/24 11:30,5/22/24 12:00,5/22/24 12:30,5/22/24 13:00,16.59,15.8
5/22/24 12:00,5/22/24 12:30,5/22/24 13:00,5/22/24 13:30,17.22,16.4
5/22/24 12:30,5/22/24 13:00,5/22/24 13:30,5/22/24 14:00,17.01,16.2
5/22/24 13:00,5/22/24 13:30,5/22/24 14:00,5/22/24 14:30,14.7,14
5/22/24 13:30,5/22/24 14:00,5/22/24 14:30,5/22/24 15:00,13.65,13
5/22/24 14:00,5/22/24 14:30,5/22/24 15:00,5/22/24 15:30,13.44,12.8
5/22/24 14:30,5/22/24 15:00,5/22/24 15:30,5/22/24 16:00,13.97,13.3
5/22/24 15:00,5/22/24 15:30,5/22/24 16:00,5/22/24 16:30,25.41,24.2
5/22/24 15:30,5/22/24 16:00,5/22/24 16:30,5/22/24 17:00,26.36,25.1
5/22/24 16:00,5/22/24 16:30,5/22/24 17:00,5/22/24 17:30,29,27.62
5/22/24 16:30,5/22/24 17:00,5/22/24 17:30,5/22/24 18:00,29.4,28
5/22/24 17:00,5/22/24 17:30,5/22/24 18:00,5/22/24 18:30,29.4,28
5/22/24 17:30,5/22/24 18:00,5/22/24 18:30,5/22/24 19:00,28.35,27
5/22/24 18:00,5/22/24 18:30,5/22/24 19:00,5/22/24 19:30,17.56,16.72
5/22/24 18:30,5/22/24 19:00,5/22/24 19:30,5/22/24 20:00,16.49,15.7
5/22/24 19:00,5/22/24 19:30,5/22/24 20:00,5/22/24 20:30,15.29,14.56
5/22/24 19:30,5/22/24 20:00,5/22/24 20:30,5/22/24 21:00,14.7,14
5/22/24 20:00,5/22/24 20:30,5/22/24 21:00,5/22/24 21:30,14.76,14.06
5/22/24 20:30,5/22/24 21:00,5/22/24 21:30,5/22/24 22:00,14.74,14.04
5/22/24 21:00,5/22/24 21:30,5/22/24 22:00,5/22/24 22:30,13.08,12.46
5/22/24 21:30,5/22/24 22:00,5/22/24 22:30,5/22/24 23:00,12.6,12
5/22/24 22:00,5/22/24 22:30,5/22/24 23:00,5/22/24 23:30,11.53,10.98
5/22/24 22:30,5/22/24 23:00,5/22/24 23:30,5/23/24 0:00,7.95,7.57
5/22/24 23:00,5/22/24 23:30,5/23/24 0:00,5/23/24 0:30,7.27,6.92
5/22/24 23:30,5/23/24 0:00,5/23/24 0:30,5/23/24 1:00,5.88,5.6
5/23/24 0:00,5/23/24 0:30,5/23/24 1:00,5/23/24 1:30,6.09,5.8
5/23/24 0:30,5/23/24 1:00,5/23/24 1:30,5/23/24 2:00,6.15,5.86
5/23/24 1:00,5/23/24 1:30,5/23/24 2:00,5/23/24 2:30,5.12,4.88
5/23/24 1:30,5/23/24 2:00,5/23/24 2:30,5/23/24 3:00,5.15,4.9
5/23/24 2:00,5/23/24 2:30,5/23/24 3:00,5/23/24 3:30,4.31,4.1
5/23/24 2:30,5/23/24 3:00,5/23/24 3:30,5/23/24 4:00,4.41,4.2
5/23/24 3:00,5/23/24 3:30,5/23/24 4:00,5/23/24 4:30,4.2,4
5/23/24 3:30,5/23/24 4:00,5/23/24 4:30,5/23/24 5:00,3.57,3.4
5/23/24 4:00,5/23/24 4:30,5/23/24 5:00,5/23/24 5:30,6.51,6.2
5/23/24 4:30,5/23/24 5:00,5/23/24 5:30,5/23/24 6:00,8.4,8
5/23/24 5:00,5/23/24 5:30,5/23/24 6:00,5/23/24 6:30,12.56,11.96
5/23/24 5:30,5/23/24 6:00,5/23/24 6:30,5/23/24 7:00,16.38,15.6
5/23/24 6:00,5/23/24 6:30,5/23/24 7:00,5/23/24 7:30,14.07,13.4
5/23/24 6:30,5/23/24 7:00,5/23/24 7:30,5/23/24 8:00,17.85,17
5/23/24 7:00,5/23/24 7:30,5/23/24 8:00,5/23/24 8:30,15.12,14.4
5/23/24 7:30,5/23/24 8:00,5/23/24 8:30,5/23/24 9:00,14.91,14.2
5/23/24 8:00,5/23/24 8:30,5/23/24 9:00,5/23/24 9:30,15.54,14.8
5/23/24 8:30,5/23/24 9:00,5/23/24 9:30,5/23/24 10:00,15.29,14.56
5/23/24 9:00,5/23/24 9:30,5/23/24 10:00,5/23/24 10:30,15.12,14.4
5/23/24 9:30,5/23/24 10:00,5/23/24 10:30,5/23/24 11:00,14.83,14.12
5/23/24 10:00,5/23/24 10:30,5/23/24 11:00,5/23/24 11:30,15.12,14.4
5/23/24 10:30,5/23/24 11:00,5/23/24 11:30,5/23/24 12:00,15.12,14.4
5/23/24 11:00,5/23/24 11:30,5/23/24 12:00,5/23/24 12:30,15.56,14.82
5/23/24 11:30,5/23/24 12:00,5/23/24 12:30,5/23/24 13:00,15.46,14.72
5/23/24 12:00,5/23/24 12:30,5/23/24 13:00,5/23/24 13:30,15.12,14.4
5/23/24 12:30,5/23/24 13:00,5/23/24 13:30,5/23/24 14:00,14.91,14.2
5/23/24 13:00,5/23/24 13:30,5/23/24 14:00,5/23/24 14:30,14.28,13.6
5/23/24 13:30,5/23/24 14:00,5/23/24 14:30,5/23/24 15:00,14.78,14.08
5/23/24 14:00,5/23/24 14:30,5/23/24 15:00,5/23/24 15:30,14.7,14
5/23/24 14:30,5/23/24 15:00,5/23/24 15:30,5/23/24 16:00,14.7,14
5/23/24 15:00,5/23/24 15:30,5/23/24 16:00,5/23/24 16:30,28.1,26.76
5/23/24 15:30,5/23/24 16:00,5/23/24 16:30,5/23/24 17:00,27.78,26.46
5/23/24 16:00,5/23/24 16:30,5/23/24 17:00,5/23/24 17:30,29.11,27.72
5/23/24 16:30,5/23/24 17:00,5/23/24 17:30,5/23/24 18:00,29.42,28.02
5/23/24 17:00,5/23/24 17:30,5/23/24 18:00,5/23/24 18:30,30.62,29.16
5/23/24 17:30,5/23/24 18:00,5/23/24 18:30,5/23/24 19:00,31.08,29.6
5/23/24 18:00,5/23/24 18:30,5/23/24 19:00,5/23/24 19:30,19.64,18.7
5/23/24 18:30,5/23/24 19:00,5/23/24 19:30,5/23/24 20:00,19.86,18.91
5/23/24 19:00,5/23/24 19:30,5/23/24 20:00,5/23/24 20:30,19.64,18.7
5/23/24 19:30,5/23/24 20:00,5/23/24 20:30,5/23/24 21:00,19.64,18.7
5/23/24 20:00,5/23/24 20:30,5/23/24 21:00,5/23/24 21:30,19.82,18.88
5/23/24 20:30,5/23/24 21:00,5/23/24 21:30,5/23/24 22:00,18.94,18.04
5/23/24 21:00,5/23/24 21:30,5/23/24 22:00,5/23/24 22:30,17.81,16.96
5/23/24 21:30,5/23/24 22:00,5/23/24 22:30,5/23/24 23:00,15.02,14.3
5/23/24 22:00,5/23/24 22:30,5/23/24 23:00,5/23/24 23:30,18.8,17.9
5/23/24 22:30,5/23/24 23:00,5/23/24 23:30,5/24/24 0:00,16.8,16
5/23/24 23:00,5/23/24 23:30,5/24/24 0:00,5/24/24 0:30,16.8,16
5/23/24 23:30,5/24/24 0:00,5/24/24 0:30,5/24/24 1:00,16.38,15.6
5/24/24 0:00,5/24/24 0:30,5/24/24 1:00,5/24/24 1:30,16.44,15.66
5/24/24 0:30,5/24/24 1:00,5/24/24 1:30,5/24/24 2:00,16.8,16
5/24/24 1:00,5/24/24 1:30,5/24/24 2:00,5/24/24 2:30,16.8,16
5/24/24 1:30,5/24/24 2:00,5/24/24 2:30,5/24/24 3:00,16.8,16
5/24/24 2:00,5/24/24 2:30,5/24/24 3:00,5/24/24 3:30,16.74,15.94
5/24/24 2:30,5/24/24 3:00,5/24/24 3:30,5/24/24 4:00,16.23,15.46
5/24/24 3:00,5/24/24 3:30,5/24/24 4:00,5/24/24 4:30,16.8,16
5/24/24 3:30,5/24/24 4:00,5/24/24 4:30,5/24/24 5:00,16.17,15.4
5/24/24 4:00,5/24/24 4:30,5/24/24 5:00,5/24/24 5:30,17.64,16.8
5/24/24 4:30,5/24/24 5:00,5/24/24 5:30,5/24/24 6:00,16.8,16
5/24/24 5:00,5/24/24 5:30,5/24/24 6:00,5/24/24 6:30,19.87,18.92
5/24/24 5:30,5/24/24 6:00,5/24/24 6:30,5/24/24 7:00,21.34,20.32
5/24/24 6:00,5/24/24 6:30,5/24/24 7:00,5/24/24 7:30,19.32,18.4
5/24/24 6:30,5/24/24 7:00,5/24/24 7:30,5/24/24 8:00,21.21,20.2
5/24/24 7:00,5/24/24 7:30,5/24/24 8:00,5/24/24 8:30,19.85,18.9
5/24/24 7:30,5/24/24 8:00,5/24/24 8:30,5/24/24 9:00,20.41,19.44
5/24/24 8:00,5/24/24 8:30,5/24/24 9:00,5/24/24 9:30,20.83,19.84
5/24/24 8:30,5/24/24 9:00,5/24/24 9:30,5/24/24 10:00,19.76,18.82
5/24/24 9:00,5/24/24 9:30,5/24/24 10:00,5/24/24 10:30,19.47,18.54
5/24/24 9:30,5/24/24 10:00,5/24/24 10:30,5/24/24 11:00,18.48,17.6
5/24/24 10:00,5/24/24 10:30,5/24/24 11:00,5/24/24 11:30,18.48,17.6
5/24/24 10:30,5/24/24 11:00,5/24/24 11:30,5/24/24 12:00,18.44,17.56
5/24/24 11:00,5/24/24 11:30,5/24/24 12:00,5/24/24 12:30,18.82,17.92
5/24/24 11:30,5/24/24 12:00,5/24/24 12:30,5/24/24 13:00,17.87,17.02
5/24/24 12:00,5/24/24 12:30,5/24/24 13:00,5/24/24 13:30,15.75,15
5/24/24 12:30,5/24/24 13:00,5/24/24 13:30,5/24/24 14:00,15.06,14.34
5/24/24 13:00,5/24/24 13:30,5/24/24 14:00,5/24/24 14:30,15.08,14.36
5/24/24 13:30,5/24/24 14:00,5/24/24 14:30,5/24/24 15:00,14.7,14
5/24/24 14:00,5/24/24 14:30,5/24/24 15:00,5/24/24 15:30,15.08,14.36
5/24/24 14:30,5/24/24 15:00,5/24/24 15:30,5/24/24 16:00,15.12,14.4
5/24/24 15:00,5/24/24 15:30,5/24/24 16:00,5/24/24 16:30,28.1,26.76
5/24/24 15:30,5/24/24 16:00,5/24/24 16:30,5/24/24 17:00,30.18,28.74
5/24/24 16:00,5/24/24 16:30,5/24/24 17:00,5/24/24 17:30,31.62,30.11
5/24/24 16:30,5/24/24 17:00,5/24/24 17:30,5/24/24 18:00,33.6,32
5/24/24 17:00,5/24/24 17:30,5/24/24 18:00,5/24/24 18:30,34.58,32.93
5/24/24 17:30,5/24/24 18:00,5/24/24 18:30,5/24/24 19:00,34.78,33.12
5/24/24 18:00,5/24/24 18:30,5/24/24 19:00,5/24/24 19:30,22.05,21
5/24/24 18:30,5/24/24 19:00,5/24/24 19:30,5/24/24 20:00,21.21,20.2
5/24/24 19:00,5/24/24 19:30,5/24/24 20:00,5/24/24 20:30,21.55,20.52
5/24/24 19:30,5/24/24 20:00,5/24/24 20:30,5/24/24 21:00,20.87,19.88
5/24/24 20:00,5/24/24 20:30,5/24/24 21:00,5/24/24 21:30,19.85,18.9
5/24/24 20:30,5/24/24 21:00,5/24/24 21:30,5/24/24 22:00,18.48,17.6
5/24/24 21:00,5/24/24 21:30,5/24/24 22:00,5/24/24 22:30,18.06,17.2
5/24/24 21:30,5/24/24 22:00,5/24/24 22:30,5/24/24 23:00,17.64,16.8
5/24/24 22:00,5/24/24 22:30,5/24/24 23:00,5/24/24 23:30,17.47,16.64
5/24/24 22:30,5/24/24 23:00,5/24/24 23:30,5/25/24 0:00,18.4,17.52
5/24/24 23:00,5/24/24 23:30,5/25/24 0:00,5/25/24 0:30,18.48,17.6
5/24/24 23:30,5/25/24 0:00,5/25/24 0:30,5/25/24 1:00,18.1,17.24
5/25/24 0:00,5/25/24 0:30,5/25/24 1:00,5/25/24 1:30,17.98,17.12
5/25/24 0:30,5/25/24 1:00,5/25/24 1:30,5/25/24 2:00,17.6,16.76
5/25/24 1:00,5/25/24 1:30,5/25/24 2:00,5/25/24 2:30,18.06,17.2
5/25/24 1:30,5/25/24 2:00,5/25/24 2:30,5/25/24 3:00,17.37,16.54
5/25/24 2:00,5/25/24 2:30,5/25/24 3:00,5/25/24 3:30,15.54,14.8
5/25/24 2:30,5/25/24 3:00,5/25/24 3:30,5/25/24 4:00,15.54,14.8
5/25/24 3:00,5/25/24 3:30,5/25/24 4:00,5/25/24 4:30,15.75,15
5/25/24 3:30,5/25/24 4:00,5/25/24 4:30,5/25/24 5:00,15.54,14.8
5/25/24 4:00,5/25/24 4:30,5/25/24 5:00,5/25/24 5:30,15.54,14.8
5/25/24 4:30,5/25/24 5:00,5/25/24 5:30,5/25/24 6:00,15.75,15
5/25/24 5:00,5/25/24 5:30,5/25/24 6:00,5/25/24 6:30,16.17,15.4
5/25/24 5:30,5/25/24 6:00,5/25/24 6:30,5/25/24 7:00,16.7,15.9
5/25/24 6:00,5/25/24 6:30,5/25/24 7:00,5/25/24 7:30,16.95,16.14
