Valid_From_UTC,Valid_To_UTC,Valid_From_Local,Valid_To_Local,Price_Inc_VAT,Price_Ex_VAT
10/25/22 6:00,10/25/22 6:30,10/25/22 7:00,10/25/22 7:30,13.23,12.6
10/25/22 6:30,10/25/22 7:00,10/25/22 7:30,10/25/22 8:00,22.89,21.8
10/25/22 7:00,10/25/22 7:30,10/25/22 8:00,10/25/22 8:30,18.1,17.24
10/25/22 7:30,10/25/22 8:00,10/25/22 8:30,10/25/22 9:00,20.73,19.74
10/25/22 8:00,10/25/22 8:30,10/25/22 9:00,10/25/22 9:30,21.86,20.82
10/25/22 8:30,10/25/22 9:00,10/25/22 9:30,10/25/22 10:00,18.48,17.6
10/25/22 9:00,10/25/22 9:30,10/25/22 10:00,10/25/22 10:30,18.5,17.62
10/25/22 9:30,10/25/22 10:00,10/25/22 10:30,10/25/22 11:00,15.33,14.6
10/25/22 10:00,10/25/22 10:30,10/25/22 11:00,10/25/22 11:30,16.8,16.0
10/25/22 10:30,10/25/22 11:00,10/25/22 11:30,10/25/22 12:00,12.83,12.22
10/25/22 11:00,10/25/22 11:30,10/25/22 12:00,10/25/22 12:30,14.09,13.42
10/25/22 11:30,10/25/22 12:00,10/25/22 12:30,10/25/22 13:00,11.57,11.02
10/25/22 12:00,10/25/22 12:30,10/25/22 13:00,10/25/22 13:30,12.6,12.0
10/25/22 12:30,10/25/22 13:00,10/25/22 13:30,10/25/22 14:00,12.05,11.48
10/25/22 13:00,10/25/22 13:30,10/25/22 14:00,10/25/22 14:30,12.6,12.0
10/25/22 13:30,10/25/22 14:00,10/25/22 14:30,10/25/22 15:00,13.46,12.82
10/25/22 14:00,10/25/22 14:30,10/25/22 15:00,10/25/22 15:30,13.92,13.26
10/25/22 14:30,10/25/22 15:00,10/25/22 15:30,10/25/22 16:00,15.46,14.72
10/25/22 15:00,10/25/22 15:30,10/25/22 16:00,10/25/22 16:30,32.55,31.0
10/25/22 15:30,10/25/22 16:00,10/25/22 16:30,10/25/22 17:00,35.8,34.09
10/25/22 16:00,10/25/22 16:30,10/25/22 17:00,10/25/22 17:30,34.65,33.0
10/25/22 16:30,10/25/22 17:00,10/25/22 17:30,10/25/22 18:00,35.8,34.09
10/25/22 17:00,10/25/22 17:30,10/25/22 18:00,10/25/22 18:30,35.8,34.09
10/25/22 17:30,10/25/22 18:00,10/25/22 18:30,10/25/22 19:00,35.8,34.09
10/25/22 18:00,10/25/22 18:30,10/25/22 19:00,10/25/22 19:30,25.2,24.0
10/25/22 18:30,10/25/22 19:00,10/25/22 19:30,10/25/22 20:00,12.6,12.0
10/25/22 19:00,10/25/22 19:30,10/25/22 20:00,10/25/22 20:30,18.31,17.44
10/25/22 19:30,10/25/22 20:00,10/25/22 20:30,10/25/22 21:00,11.76,11.2
10/25/22 20:00,10/25/22 20:30,10/25/22 21:00,10/25/22 21:30,14.6,13.9
10/25/22 20:30,10/25/22 21:00,10/25/22 21:30,10/25/22 22:00,14.39,13.7
10/25/22 21:00,10/25/22 21:30,10/25/22 22:00,10/25/22 22:30,13.61,12.96
10/25/22 21:30,10/25/22 22:00,10/25/22 22:30,10/25/22 23:00,11.55,11.0
10/25/22 22:00,10/25/22 22:30,10/25/22 23:00,10/25/22 23:30,16.8,16.0
10/25/22 22:30,10/25/22 23:00,10/25/22 23:30,10/26/22 0:00,18.1,17.24
10/25/22 23:00,10/25/22 23:30,10/26/22 0:00,10/26/22 0:30,15.54,14.8
10/25/22 23:30,10/26/22 0:00,10/26/22 0:30,10/26/22 1:00,14.28,13.6
10/26/22 0:00,10/26/22 0:30,10/26/22 1:00,10/26/22 1:30,12.81,12.2
10/26/22 0:30,10/26/22 1:00,10/26/22 1:30,10/26/22 2:00,14.6,13.9
10/26/22 1:00,10/26/22 1:30,10/26/22 2:00,10/26/22 2:30,12.81,12.2
10/26/22 1:30,10/26/22 2:00,10/26/22 2:30,10/26/22 3:00,10.92,10.4
10/26/22 2:00,10/26/22 2:30,10/26/22 3:00,10/26/22 3:30,12.6,12.0
10/26/22 2:30,10/26/22 3:00,10/26/22 3:30,10/26/22 4:00,11.55,11.0
10/26/22 3:00,10/26/22 3:30,10/26/22 4:00,10/26/22 4:30,10.92,10.4
10/26/22 3:30,10/26/22 4:00,10/26/22 4:30,10/26/22 5:00,10.92,10.4
10/26/22 4:00,10/26/22 4:30,10/26/22 5:00,10/26/22 5:30,10.5,10.0
10/26/22 4:30,10/26/22 5:00,10/26/22 5:30,10/26/22 6:00,10.92,10.4
10/26/22 5:00,10/26/22 5:30,10/26/22 6:00,10/26/22 6:30,14.09,13.42
10/26/22 5:30,10/26/22 6:00,10/26/22 6:30,10/26/22 7:00,14.07,13.4
10/26/22 6:00,10/26/22 6:30,10/26/22 7:00,10/26/22 7:30,11.61,11.06
10/26/22 6:30,10/26/22 7:00,10/26/22 7:30,10/26/22 8:00,14.72,14.02
10/26/22 7:00,10/26/22 7:30,10/26/22 8:00,10/26/22 8:30,13.81,13.15
10/26/22 7:30,10/26/22 8:00,10/26/22 8:30,10/26/22 9:00,18.9,18.0
10/26/22 8:00,10/26/22 8:30,10/26/22 9:00,10/26/22 9:30,18.9,18.0
10/26/22 8:30,10/26/22 9:00,10/26/22 9:30,10/26/22 10:00,15.5,14.76
10/26/22 9:00,10/26/22 9:30,10/26/22 10:00,10/26/22 10:30,15.06,14.34
10/26/22 9:30,10/26/22 10:00,10/26/22 10:30,10/26/22 11:00,12.56,11.96
10/26/22 10:00,10/26/22 10:30,10/26/22 11:00,10/26/22 11:30,13.79,13.13
10/26/22 10:30,10/26/22 11:00,10/26/22 11:30,10/26/22 12:00,12.03,11.46
10/26/22 11:00,10/26/22 11:30,10/26/22 12:00,10/26/22 12:30,11.78,11.22
10/26/22 11:30,10/26/22 12:00,10/26/22 12:30,10/26/22 13:00,11.76,11.2
10/26/22 12:00,10/26/22 12:30,10/26/22 13:00,10/26/22 13:30,11.76,11.2
10/26/22 12:30,10/26/22 13:00,10/26/22 13:30,10/26/22 14:00,11.61,11.06
10/26/22 13:00,10/26/22 13:30,10/26/22 14:00,10/26/22 14:30,11.76,11.2
10/26/22 13:30,10/26/22 14:00,10/26/22 14:30,10/26/22 15:00,11.76,11.2
10/26/22 14:00,10/26/22 14:30,10/26/22 15:00,10/26/22 15:30,11.61,11.06
10/26/22 14:30,10/26/22 15:00,10/26/22 15:30,10/26/22 16:00,12.03,11.46
10/26/22 15:00,10/26/22 15:30,10/26/22 16:00,10/26/22 16:30,24.78,23.6
10/26/22 15:30,10/26/22 16:00,10/26/22 16:30,10/26/22 17:00,29.4,28.0
10/26/22 16:00,10/26/22 16:30,10/26/22 17:00,10/26/22 17:30,25.56,24.34
10/26/22 16:30,10/26/22 17:00,10/26/22 17:30,10/26/22 18:00,32.97,31.4
10/26/22 17:00,10/26/22 17:30,10/26/22 18:00,10/26/22 18:30,32.32,30.78
10/26/22 17:30,10/26/22 18:00,10/26/22 18:30,10/26/22 19:00,32.97,31.4
10/26/22 18:00,10/26/22 18:30,10/26/22 19:00,10/26/22 19:30,20.37,19.4
10/26/22 18:30,10/26/22 19:00,10/26/22 19:30,10/26/22 20:00,12.96,12.34
10/26/22 19:00,10/26/22 19:30,10/26/22 20:00,10/26/22 20:30,14.28,13.6
10/26/22 19:30,10/26/22 20:00,10/26/22 20:30,10/26/22 21:00,11.76,11.2
10/26/22 20:00,10/26/22 20:30,10/26/22 21:00,10/26/22 21:30,12.96,12.34
10/26/22 20:30,10/26/22 21:00,10/26/22 21:30,10/26/22 22:00,12.24,11.66
10/26/22 21:00,10/26/22 21:30,10/26/22 22:00,10/26/22 22:30,14.28,13.6
10/26/22 21:30,10/26/22 22:00,10/26/22 22:30,10/26/22 23:00,12.24,11.66
10/26/22 22:00,10/26/22 22:30,10/26/22 23:00,10/26/22 23:30,13.99,13.32
10/26/22 22:30,10/26/22 23:00,10/26/22 23:30,10/27/22 0:00,12.05,11.48
10/26/22 23:00,10/26/22 23:30,10/27/22 0:00,10/27/22 0:30,11.55,11.0
10/26/22 23:30,10/27/22 0:00,10/27/22 0:30,10/27/22 1:00,13.1,12.48
10/27/22 0:00,10/27/22 0:30,10/27/22 1:00,10/27/22 1:30,12.56,11.96
10/27/22 0:30,10/27/22 1:00,10/27/22 1:30,10/27/22 2:00,12.68,12.08
10/27/22 1:00,10/27/22 1:30,10/27/22 2:00,10/27/22 2:30,13.02,12.4
10/27/22 1:30,10/27/22 2:00,10/27/22 2:30,10/27/22 3:00,12.68,12.08
10/27/22 2:00,10/27/22 2:30,10/27/22 3:00,10/27/22 3:30,14.35,13.67
10/27/22 2:30,10/27/22 3:00,10/27/22 3:30,10/27/22 4:00,13.86,13.2
10/27/22 3:00,10/27/22 3:30,10/27/22 4:00,10/27/22 4:30,16.8,16.0
10/27/22 3:30,10/27/22 4:00,10/27/22 4:30,10/27/22 5:00,16.8,16.0
10/27/22 4:00,10/27/22 4:30,10/27/22 5:00,10/27/22 5:30,14.43,13.74
